dest1,dest2,similarity,jenis1,jenis2
Jogja Agro Park ,He Ha Ocean View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,HEHA Forest,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Waterbom Jogja,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,Omah Salak,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,Drini Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,Satoloka,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,Kaliurang Park Botanical Garden ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,Gembira Loka Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Kaliurang Park Botanical Garden ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Satoloka,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Drini Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Agro wisata Turi,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Pasar Seni Gabusan ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Teras Kaca,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Satoloka,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Drini Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Kaliurang Park Botanical Garden ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Gembira Loka Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,Embung Kleco,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Ledok Sambi Ecopark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Gamplong Studio Alam Sleman,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Pasar Seni Gabusan ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Teras Kaca,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Pictniq,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,He Ha Ocean View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,HEHA Forest,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Omah Salak,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Drini Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,Taman Pintar,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,Kampung Emas,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,The World Landmark Merapi Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,Agrowisata Bhumi Merapi ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Agro Park ,Stone Valley,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Agro wisata Turi,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Agro wisata Turi,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Agro wisata Turi,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Agro wisata Turi,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Agro wisata Turi,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Agro wisata Turi,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Agro wisata Turi,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Waterbom Jogja,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Waterbom Jogja,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Kaliurang Park Botanical Garden ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Waduk Sermo ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Suraloka Interactive Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Obelix Village,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Galaxy Waterpark Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,He Ha Sky View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Jogja Agro Park ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Embung Tonogoro ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Stone Valley,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Agrowisata Bhumi Merapi ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,The World Landmark Merapi Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Kampung Emas,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Taman Pintar,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Embung Kleco,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,Gembira Loka Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ledok Sambi Ecopark,De Mangol View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Obelix Village,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Galaxy Waterpark Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,He Ha Sky View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Jogja Agro Park ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Embung Tonogoro ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Stone Valley,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Agrowisata Bhumi Merapi ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,The World Landmark Merapi Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Kampung Emas,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Taman Pintar,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Embung Kleco,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Gembira Loka Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Embung Batara Sriten,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Satoloka,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Drini Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Omah Salak,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,HEHA Forest,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,He Ha Ocean View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Pictniq,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Kaliurang Park Botanical Garden ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Tonogoro ,Taman Pintar,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Tonogoro ,Kampung Emas,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Tonogoro ,The World Landmark Merapi Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Tonogoro ,Agrowisata Bhumi Merapi ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Tonogoro ,Stone Valley,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Tonogoro ,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Tonogoro ,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Suraloka Interactive Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Waterbyur ,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Waterbyur ,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Teras Kaca,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Pasar Seni Gabusan ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Ledok Sambi Ecopark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,De Mangol View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Waduk Sermo ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Pasar Seni Gabusan ,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Embung Tonogoro ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Jogja Agro Park ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,He Ha Sky View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Galaxy Waterpark Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Obelix Village,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Suraloka Interactive Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Waduk Sermo ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,De Mangol View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Ledok Sambi Ecopark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Gamplong Studio Alam Sleman,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Wisata Bojong Asri,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Bendungan Kamijoro,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,The Manglung View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Bejiharjo Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Omah Salak,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,HEHA Forest,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Agrowisata Bhumi Merapi ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Stone Valley,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,He Ha Ocean View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Pictniq,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Teras Kaca,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Pasar Seni Gabusan ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Lembah Sorory,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Pasar Seni Gabusan ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Gamplong Studio Alam Sleman,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Kleco,Gembira Loka Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,The World Landmark Merapi Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Kampung Emas,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Taman Pintar,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Embung Kleco,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Gembira Loka Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Kaliurang Park Botanical Garden ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Drini Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Omah Salak,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,HEHA Forest,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,He Ha Ocean View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Pictniq,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Teras Kaca,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Jogja Mini Zoo Exotarium,Satoloka,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Sky View,Kampung Emas,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Sky View,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Sky View,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Sky View,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Sky View,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kaliurang Park Botanical Garden ,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kaliurang Park Botanical Garden ,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kaliurang Park Botanical Garden ,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kaliurang Park Botanical Garden ,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kaliurang Park Botanical Garden ,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kaliurang Park Botanical Garden ,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kaliurang Park Botanical Garden ,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kaliurang Park Botanical Garden ,Satoloka,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kaliurang Park Botanical Garden ,Drini Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kaliurang Park Botanical Garden ,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Ekowisata Nologaten,Satoloka,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kaliurang Park Botanical Garden ,HEHA Forest,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kaliurang Park Botanical Garden ,He Ha Ocean View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Sky View,The World Landmark Merapi Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
De Mangol View,Waduk Sermo ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
De Mangol View,Suraloka Interactive Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Sky View,Agrowisata Bhumi Merapi ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Sky View,Stone Valley,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
De Mangol View,Embung Tonogoro ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
De Mangol View,Stone Valley,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
De Mangol View,Agrowisata Bhumi Merapi ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
De Mangol View,The World Landmark Merapi Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
